CIF1,CIF2,Date,Duration
PNNRHR81M05E356N,DVSBBR79S41M196G,2020-09-15,14:32:00
CHNMNG65R47H002C,PRCRTR79L29L270U,2021-04-06,02:22:00
LPSMGR93P42C533G,BDNMRY91S41H505I,2020-04-22,16:48:00
VSLLTT58D59D974O,CHNMNG65R47H002C,2021-05-22,05:03:00
LLSVGN67T61D344L,PCKDTH82L44E967N,2020-05-27,23:11:00
FRSHLN61R41B038O,FNKCRL68P25D666Z,2020-02-14,07:32:00
BRNLHE55R64C286K,CLYMHL68C61B424F,2020-11-22,12:09:00
SPNJRM96H21C062G,PNINAA54T66I796U,2021-08-26,07:43:00
HNSCLE92M26G447Q,FRNGRD51M07G146L,2020-07-12,14:25:00
KTHMRL79C44E901I,VLNKHL81L44L146Q,2020-01-26,08:21:00
KNLSNE96A14I319G,BRCJHN84D04C780Y,2021-08-29,13:59:00
CDRTCY54R28A265E,THMJTH73T54B844U,2020-02-07,04:44:00
DVSBBR79S41M196G,LFFMLE91L09D596Z,2020-10-17,04:02:00
CVRFRD95L63B418T,WDWJNN67T25L440J,2020-05-21,14:19:00
DVSBBR79S41M196G,GRCJHN97C02I745A,2021-01-02,09:49:00
CLMBRN67E26H720B,CLLJHN64C04F078U,2021-04-13,14:37:00
JMSJHN61L30E689A,SHLTRS58D49F815D,2020-10-06,17:49:00
GRFHRT66B27D284O,SMNZND76S52A398Q,2021-11-01,06:28:00
MLLNDI78C68A122T,KTHMRL79C44E901I,2021-04-06,12:41:00
MCNDNY66H20C974L,HDSDRH98D58D061Q,2021-08-01,07:09:00
HDSJHN73B07F256I,CLPJHN02H25H639J,2020-09-19,06:40:00
RTCJDY92L65D057O,HDSDRH98D58D061Q,2020-12-05,06:27:00
LCNMGN89P66L277C,CLMBRN67E26H720B,2020-03-05,19:31:00
SHLTRS58D49F815D,SHLLLL52M71L389G,2021-03-11,17:03:00
KNSJNF91H43C691H,NCHPGY58M48G421Q,2020-09-22,23:42:00
SNCRHR70E02I612L,SLHSLV72P60D239O,2021-11-01,10:55:00
RSDWTR78C28G156H,BLNNDR76D29C072G,2020-06-10,20:58:00
RSNJSN91R25L734J,HSLLSE93H63M339H,2020-03-20,21:31:00
GBNMTH99A65E012A,PRVLRA61C44L724S,2021-06-06,19:55:00
MYRLNL84M29G823I,NCHPGY58M48G421Q,2020-03-25,06:54:00
BCKLNR75S63L258J,LCKLPU63A14L248G,2021-06-30,15:03:00
RGRJLN85P04F599C,MRCRSO85P65A737K,2020-09-19,13:21:00
KNGJSS58L01H528F,BRKPRC73A50B608C,2021-02-10,20:00:00
KRKPTR52T16L562R,SNCRHR70E02I612L,2020-05-25,20:01:00
DCSGRG75B01H258V,TCKJYC58A44B774S,2020-07-16,09:47:00
DDYNCY55H68G331W,HFNLNC51R06F846Z,2021-01-10,16:16:00
LLTLND50C14D853V,GRNDRS80B51E374C,2020-09-03,17:51:00
JHNSCI70R26A087R,KLFJMS99H26F422A,2021-11-04,16:56:00
WRSFDD70A04B506S,VGEZCK52A22H189U,2021-07-03,23:04:00
HFNLNC51R06F846Z,FRSHLN61R41B038O,2021-01-31,07:23:00
MWNLCS65P09L625X,DTHFNC93H03F707B,2020-09-07,12:19:00
CRLCRY02E44E048J,LCNMGN89P66L277C,2020-09-03,22:14:00
RMNMRY96C46H022U,BLNLSI59L44I754K,2020-02-17,00:27:00
BRWSPH60M62E554M,BRWPLN97H69G189W,2021-08-09,10:00:00
PLLNHL78D22G311I,STRBNC73A49G384I,2020-11-12,01:07:00
RBRBRK59H52F562K,DTHFNC93H03F707B,2021-02-13,12:19:00
VLLRRT69R11D041G,SHETMY52C08H406D,2021-06-15,00:28:00
BRWCFF88E12F737N,LEEJNA98H48E638A,2020-07-29,10:05:00
KTHMRL79C44E901I,GNZJMM62R30B198S,2021-06-10,01:30:00
STORBE83T53B535L,DCSGRG75B01H258V,2020-10-22,06:34:00
STJKNE55M03L673N,STRBNC73A49G384I,2021-04-07,00:59:00
FREDTH50S54B120C,LCKLPU63A14L248G,2021-01-23,19:21:00
GBNMTH99A65E012A,DCSGRG75B01H258V,2020-08-08,20:05:00
WRSFDD70A04B506S,TRYRRT89S21C194F,2021-05-14,02:43:00
MRCRSO85P65A737K,XMEBBR59A42B171A,2021-08-31,13:17:00
SHLHRD51E19C941J,DDYNCY55H68G331W,2020-07-16,17:41:00
BRWCFF88E12F737N,LCNMGN89P66L277C,2020-04-19,03:36:00
MNGMVN93E11E576Y,FRNGRD51M07G146L,2021-03-18,19:50:00
SMTNRW84T12I192Q,MRSTMY83B23B686W,2020-06-03,00:55:00
CRLCRY02E44E048J,DVSBBR79S41M196G,2020-07-07,08:57:00
SMNZND76S52A398Q,RTCJDY92L65D057O,2021-04-30,22:15:00
BGYLSO52A48G663K,HNSCLE92M26G447Q,2021-08-22,07:59:00
HCKKST50H58L158V,SLDHLN85A49F422V,2021-08-08,10:29:00
LIXJCK86C02L575K,CRLCRY02E44E048J,2020-11-30,15:49:00
DVSBBR79S41M196G,BLNLSI59L44I754K,2020-05-03,08:25:00
CRRJSO55T31A376Z,CLPJHN02H25H639J,2020-06-17,07:44:00
STLSNL55P30E537Q,GRBMRN82D57D038L,2020-09-03,09:35:00
SHLLLL52M71L389G,WLLRLA58E52G222M,2020-01-01,00:59:00
SHLHRD51E19C941J,BRCMRY59A65H294I,2021-09-07,00:49:00
CLMDWN76E64L105N,LIXJCK86C02L575K,2021-10-06,07:27:00
DNLRLD97R10E618V,YTCRNN69P17A263F,2021-09-10,13:30:00
LLSVGN67T61D344L,KNGJSS58L01H528F,2021-10-31,18:52:00
CVRFRD95L63B418T,DVSBBR79S41M196G,2020-09-30,22:23:00
CRRJSO55T31A376Z,JNSCLD84P13A810G,2020-07-25,11:33:00
STPGLD62R28B530H,LLSVGN67T61D344L,2021-06-29,14:36:00
GRFHRT66B27D284O,CLLJHN64C04F078U,2021-08-15,09:40:00
LMRGRG63B15G580A,BRCJHN84D04C780Y,2020-05-29,09:17:00
MROJNF62B58D607A,BRDCRO63R66F162H,2020-03-18,00:39:00
BRCJHN84D04C780Y,PNTJSS83R28A041V,2021-06-08,04:59:00
CLMBRN67E26H720B,GMBDRK56D23E593M,2021-07-07,17:58:00
HCKKST50H58L158V,LZRLYD51S54E847D,2020-10-01,08:24:00
RSNJSN91R25L734J,SHLLLL52M71L389G,2020-06-25,12:36:00
BRCMRY59A65H294I,FLDLSU85S24H265W,2021-02-25,16:37:00
PHLJSN62A18E213Z,KLLLRT86E22I414T,2021-03-31,12:41:00
CLMDWN76E64L105N,CLYMHL68C61B424F,2021-01-24,07:51:00
GMBDRK56D23E593M,LNRLVN82B12G713N,2021-06-23,16:09:00
NVRJPH90S21E904H,CKOJHN53S03F001C,2020-06-21,18:41:00
LMRGRG63B15G580A,CLMBRN67E26H720B,2020-05-17,16:55:00
CDRTCY54R28A265E,BRCJHN84D04C780Y,2021-01-05,16:56:00
WLLGDN82T25G459Y,HRDSNY94C52M267B,2020-02-18,17:23:00
MRCRSO85P65A737K,SWNMHL73B21F664V,2021-05-03,16:17:00
RSDWTR78C28G156H,BRWSPH60M62E554M,2020-01-14,21:50:00
HWKSVN87L31F455R,SPNJHN87T10F976U,2021-09-09,23:01:00
KNGRSL57M27L167F,JHNDBR55P46G123T,2021-10-28,09:25:00
LNRLVN82B12G713N,SPNJHN87T10F976U,2020-02-25,23:41:00
LMRGRG63B15G580A,CLPJHN02H25H639J,2021-07-03,13:52:00
WLLGDN82T25G459Y,YNGMTN56H16E666B,2020-02-29,10:49:00
WTSLRN59T47A506O,CDRTCY54R28A265E,2020-05-20,14:02:00
VGEZCK52A22H189U,LYNMRC54A29D009G,2021-09-03,07:06:00
BLNLSI59L44I754K,KTHMRA59R57C816R,2020-05-06,14:38:00
MRRTMS79B15C974V,HCKKST50H58L158V,2020-05-30,11:35:00
BCKLNR75S63L258J,RCHNHN73S15A734P,2020-12-23,16:29:00
SHLTRS58D49F815D,SLHSLV72P60D239O,2020-03-30,22:27:00
DTHFNC93H03F707B,KRKPTR52T16L562R,2020-09-21,00:14:00
JNSCLD84P13A810G,STORBE83T53B535L,2021-03-28,05:54:00
LLTLND50C14D853V,LFFMLE91L09D596Z,2021-07-25,14:23:00
CLMBRN67E26H720B,CLMDWN76E64L105N,2020-05-08,18:34:00
YRYRLA94L13G204N,FLDLSU85S24H265W,2020-12-12,02:59:00
VSLLTT58D59D974O,BRNLHE55R64C286K,2020-08-15,12:46:00
CLPJHN02H25H639J,SFSSNT03B58I357V,2020-11-15,01:43:00
PNINAA54T66I796U,PNNRHR81M05E356N,2020-12-28,11:31:00
MROJNF62B58D607A,DNKRTI79E46E290E,2020-06-24,17:34:00
PRKPRC59M42F793E,STPGLD62R28B530H,2020-06-08,18:33:00
DTHFNC93H03F707B,THMJTH73T54B844U,2020-08-25,05:27:00
SHLTRS58D49F815D,PNNRHR81M05E356N,2020-07-30,11:06:00
RSDWTR78C28G156H,JNSCLD84P13A810G,2020-08-14,07:35:00
SMTNRW84T12I192Q,STOTRY58M28A989V,2020-09-23,08:42:00
WLLSRL93T52I326Y,RCHNHN73S15A734P,2020-10-01,10:40:00
HDSJHN73B07F256I,WSSJNF88S47L039A,2020-04-07,18:54:00
VGEZCK52A22H189U,LZRLYD51S54E847D,2021-02-28,00:57:00
GMBDRK56D23E593M,LPPDLD70A03H026E,2020-06-05,00:41:00
GZMDNN67E54L834Z,STJKNE55M03L673N,2021-08-09,10:27:00
JMSJHN61L30E689A,DNKRTI79E46E290E,2021-06-11,22:23:00
SLDHLN85A49F422V,JCBRCC50A63M420U,2020-07-27,00:41:00
WLLNNA58A42C369H,KLFJMS99H26F422A,2020-01-24,16:50:00
WDWJNN67T25L440J,CVRFRD95L63B418T,2021-10-03,15:11:00
KNSJNF91H43C691H,BGYLSO52A48G663K,2020-06-10,10:36:00
BRWPLN97H69G189W,CDRTCY54R28A265E,2020-03-23,16:57:00
FRSHLN61R41B038O,LLSVGN67T61D344L,2021-10-11,15:33:00
STJKNE55M03L673N,WSSJNF88S47L039A,2021-01-01,04:47:00
RMNMRY96C46H022U,CPRJHN86P01B167P,2021-03-09,07:20:00
FRSRTI90B64C539A,SPNJHN87T10F976U,2021-04-06,05:45:00
WDWJNN67T25L440J,MRRTMS79B15C974V,2020-07-10,08:53:00
MRNJYO89D14B440G,MCGSNY98M10A537X,2020-04-03,06:00:00
YNGMTN56H16E666B,VSLLTT58D59D974O,2021-05-30,19:15:00
MRODRH93M56M384G,FGRMHL82H18L237F,2020-12-05,19:43:00
PLLNHL78D22G311I,CRRJSO55T31A376Z,2021-07-05,20:10:00
CVRFRD95L63B418T,BRWCFF88E12F737N,2020-07-18,14:52:00
BLNNDR76D29C072G,MRRTMS79B15C974V,2021-01-26,15:26:00
MRTJSS58A07H134Q,BLNLSI59L44I754K,2020-07-17,18:19:00
LCKLPU63A14L248G,MRSTMY83B23B686W,2020-09-06,15:30:00
JCBRCC50A63M420U,RSSJPH67E22I457E,2020-01-18,06:32:00
STLSNL55P30E537Q,LNRLVN82B12G713N,2021-08-21,10:39:00
WLLDNL90A04A898T,WLLSRL93T52I326Y,2020-03-03,06:10:00
CRLCRY02E44E048J,HDSJHN73B07F256I,2020-11-07,03:09:00
STJKNE55M03L673N,MTCKST02A69E784W,2021-09-03,10:24:00
BLNNDR76D29C072G,CVRFRD95L63B418T,2020-04-27,03:40:00
DVLVGN61S45F494C,NGYJDY52E48F320W,2021-01-05,04:17:00
PLLNHL78D22G311I,DTHFNC93H03F707B,2020-10-19,20:47:00
KTHMRA59R57C816R,BRWSPH60M62E554M,2020-01-17,02:13:00
LCKLPU63A14L248G,CPRJHN86P01B167P,2021-10-30,05:40:00
PHLJSN62A18E213Z,PCKDTH82L44E967N,2020-10-14,05:20:00
RGRJLN85P04F599C,DCSGRG75B01H258V,2021-05-18,00:26:00
RSDWTR78C28G156H,DCSGRG75B01H258V,2020-08-21,23:46:00
THRCRS72D63M021H,KTHMRL79C44E901I,2021-02-13,11:56:00
YTCRNN69P17A263F,WDWJNN67T25L440J,2021-10-31,08:43:00
WHTFDR95T27E759W,MRRCRN86R26M093P,2020-06-13,10:04:00
MYRLNL84M29G823I,BRNLHE55R64C286K,2021-06-02,23:39:00
BNGKMI67E57M079C,CHNMNG65R47H002C,2020-02-26,08:16:00
SLDHLN85A49F422V,VLNKHL81L44L146Q,2020-10-26,02:24:00
GDYWDL63E17L500W,LMRGRG63B15G580A,2021-03-28,06:35:00
STPGLD62R28B530H,YRYRLA94L13G204N,2020-04-27,17:34:00
FNKCRL68P25D666Z,RSSJPH67E22I457E,2021-10-08,16:50:00
LYNMRC54A29D009G,FNKCRL68P25D666Z,2020-03-14,06:30:00
JRDRCE97M57L681R,YNGNCY92A42L334B,2021-01-24,01:02:00
GNZJMM62R30B198S,DTHFNC93H03F707B,2020-03-14,05:00:00
MRODRH93M56M384G,MYRWLM79B25A712W,2020-09-03,04:57:00
DTHFNC93H03F707B,HSLLSE93H63M339H,2020-09-29,22:13:00
JMSJHN61L30E689A,VLLRRT69R11D041G,2020-09-03,12:43:00
YRYRLA94L13G204N,JRDRCE97M57L681R,2021-02-16,06:08:00
GRNDRS80B51E374C,GBNMTH99A65E012A,2021-04-08,00:22:00
DLLDBR88B63D227F,CVRFRD95L63B418T,2020-05-14,13:06:00
GDYWDL63E17L500W,SMMNNA60C46H245N,2020-11-25,19:04:00
CPRJHN86P01B167P,HNSCLE92M26G447Q,2021-01-05,02:56:00
MNGMVN93E11E576Y,LYNMRC54A29D009G,2020-11-07,14:57:00
CDRTCY54R28A265E,DDYNCY55H68G331W,2020-10-14,07:39:00
YTCRNN69P17A263F,DVLVGN61S45F494C,2020-08-20,02:29:00
SKNJPH51S02C500E,LMRGRG63B15G580A,2020-11-07,20:40:00
SMMNNA60C46H245N,BSTGLD89M31M371Q,2021-01-11,05:32:00
FGRMHL82H18L237F,DVDKHL98S44G111E,2021-05-27,01:15:00
THMJTH73T54B844U,RSSJPH67E22I457E,2020-06-12,22:18:00
LPPDLD70A03H026E,CLPJHN02H25H639J,2020-12-12,20:21:00
SMMNNA60C46H245N,WRSFDD70A04B506S,2020-07-09,14:23:00
MRRTMS79B15C974V,YNGWLM78P15H590G,2020-09-08,23:28:00
SNCRHR70E02I612L,WHLDWN60T17H599M,2021-06-03,21:44:00
BRDCRO63R66F162H,NCHCRG65B09C503O,2020-05-12,07:30:00
SCRFNK98S10L840F,WDWJNN67T25L440J,2021-06-03,06:19:00
MRSTMY83B23B686W,SHLHRD51E19C941J,2020-08-15,02:24:00
HRDSNY94C52M267B,NVRJPH90S21E904H,2020-08-27,17:34:00
GRNDLD75L03D804W,WHLDWN60T17H599M,2021-11-08,06:26:00
BCKLNR75S63L258J,HDSJHN73B07F256I,2021-07-11,22:06:00
LCNBBR88P55F817E,HFNLNC51R06F846Z,2020-10-05,03:14:00
BDNMRY91S41H505I,MRNJYO89D14B440G,2021-05-13,10:39:00
SPNJHN87T10F976U,KLFJMS99H26F422A,2020-11-08,01:41:00
DNGJML72P16B589Y,BRCMRY59A65H294I,2020-12-29,11:24:00
NVRJPH90S21E904H,PTRMLS95L01G492T,2020-08-17,18:26:00
KRKPTR52T16L562R,LCKLPU63A14L248G,2020-12-24,04:21:00
FLDLSU85S24H265W,HRDSNY94C52M267B,2020-07-31,12:04:00
CKOJHN53S03F001C,WRSFDD70A04B506S,2020-05-07,20:14:00
WHLDWN60T17H599M,KTHMRA59R57C816R,2021-11-07,23:08:00
SMNZND76S52A398Q,BNGKMI67E57M079C,2021-08-02,09:21:00
DNLRLD97R10E618V,FRSHLN61R41B038O,2020-08-19,22:06:00
LZRLYD51S54E847D,CPRJHN86P01B167P,2020-08-25,03:43:00
LCNMGN89P66L277C,LPSMGR93P42C533G,2021-02-01,03:25:00
DVSBBR79S41M196G,VGEZCK52A22H189U,2021-11-13,07:40:00
CLMBRN67E26H720B,GLLJRM87C31G580R,2020-07-29,22:27:00
WHTRSL88M48G273U,WLLLLN83R62A857R,2021-09-05,18:16:00
RCHNHN73S15A734P,SCRFNK98S10L840F,2021-07-04,06:43:00
PRCMHL59T49G802A,RSNJSN91R25L734J,2021-09-02,22:17:00
WLLDNL90A04A898T,LPPDLD70A03H026E,2021-10-01,11:22:00
GRNDRS80B51E374C,LIXJCK86C02L575K,2020-10-22,05:49:00
NCHPGY58M48G421Q,WLLSRL93T52I326Y,2021-04-05,09:43:00
DTHFNC93H03F707B,STJKNE55M03L673N,2021-02-06,15:35:00
BNGKMI67E57M079C,HCKKST50H58L158V,2021-11-08,07:11:00
LIXJCK86C02L575K,KHNLSI83T46C866B,2021-09-06,03:37:00
KNSJNF91H43C691H,BRKPRC73A50B608C,2020-04-12,02:04:00
CHNMNG65R47H002C,SHLLLL52M71L389G,2021-08-06,20:06:00
BRWPLN97H69G189W,BRDCRO63R66F162H,2021-01-05,13:49:00
FNKCRL68P25D666Z,PNNRHR81M05E356N,2020-05-07,12:59:00
LFFMLE91L09D596Z,PRCMHL59T49G802A,2020-11-23,08:00:00
MCLSLL63H59H822V,JNSCLD84P13A810G,2020-04-16,19:49:00
LYNMRC54A29D009G,NGYJDY52E48F320W,2020-06-25,18:39:00
MRCRSO85P65A737K,SPNJRM96H21C062G,2020-06-25,14:32:00
BRKPRC73A50B608C,RTCJDY92L65D057O,2021-07-20,07:32:00
DVDKHL98S44G111E,RGRJLN85P04F599C,2020-04-04,05:43:00
LMRGRG63B15G580A,KNGJSS58L01H528F,2021-04-28,04:30:00
YRYRLA94L13G204N,WDWJNN67T25L440J,2020-06-29,18:07:00
GZMDNN67E54L834Z,HDSDRH98D58D061Q,2021-03-16,15:28:00
YRYRLA94L13G204N,BRKPRC73A50B608C,2021-08-17,22:11:00
RMNMRY96C46H022U,LIXJCK86C02L575K,2020-08-17,03:01:00
MRRCRN86R26M093P,XMEBBR59A42B171A,2021-05-11,17:29:00
NVRJPH90S21E904H,VLLRRT69R11D041G,2021-10-06,14:38:00
MRNJYO89D14B440G,DVSBBR79S41M196G,2020-03-13,05:27:00
SLBPRC85H65A399P,BRKPRC73A50B608C,2021-02-22,06:29:00
WRRDMA53D08A127Z,NGYJDY52E48F320W,2020-08-22,05:23:00
FRNGRD51M07G146L,CPRJHN86P01B167P,2021-05-12,19:49:00
SCRFNK98S10L840F,GDYWDL63E17L500W,2020-02-12,23:04:00
STOTRY58M28A989V,CLMBRN67E26H720B,2020-04-11,21:36:00
SWNMHL73B21F664V,HDSDRH98D58D061Q,2020-11-23,05:40:00
LNRLVN82B12G713N,JHNDBR55P46G123T,2021-07-17,20:10:00
WTSLRN59T47A506O,HNYRHR01R25H878A,2021-04-04,18:07:00
KLLLRT86E22I414T,SCHLYD54L59D277S,2020-11-25,12:10:00
FLDLSU85S24H265W,BRCMRY59A65H294I,2020-09-16,03:06:00
FGRMHL82H18L237F,BSTGLD89M31M371Q,2020-01-15,13:53:00
SPNJHN87T10F976U,VLNKHL81L44L146Q,2020-11-25,15:02:00
MRRCRN86R26M093P,GLLJRM87C31G580R,2021-04-27,20:12:00
BDGTTH02S12H153U,SHLTRS58D49F815D,2021-08-19,05:09:00
FLRCLS87M29I936O,STORBE83T53B535L,2020-07-09,20:54:00
MRTJSS58A07H134Q,KTHMRA59R57C816R,2021-04-07,11:20:00
NCHPGY58M48G421Q,KNSJNF91H43C691H,2020-09-11,06:23:00
SWNMHL73B21F664V,LCNMGN89P66L277C,2021-05-22,21:18:00
JHNDBR55P46G123T,LNRLVN82B12G713N,2020-07-03,18:48:00
JCBRCC50A63M420U,KNGJSS58L01H528F,2020-03-31,20:28:00
PNINAA54T66I796U,NVRJPH90S21E904H,2021-04-27,14:49:00
SHLHRD51E19C941J,DVDKHL98S44G111E,2021-02-09,02:14:00
NCHPGY58M48G421Q,TCKJYC58A44B774S,2021-11-04,23:37:00
TCKJYC58A44B774S,STJKNE55M03L673N,2021-06-15,23:01:00
NCHCRG65B09C503O,TMPDNS94M57C901C,2020-06-25,16:02:00
LMRGRG63B15G580A,BLNNDR76D29C072G,2020-04-05,11:50:00
DLLDBR88B63D227F,STOTRY58M28A989V,2020-12-15,00:46:00
LLTLND50C14D853V,CRRJSO55T31A376Z,2021-02-20,19:29:00
LPPDLD70A03H026E,KLFJMS99H26F422A,2020-11-03,07:00:00
GNRJNN64B08D299Y,LCNBBR88P55F817E,2020-10-12,10:46:00
KLLLRT86E22I414T,FRSRTI90B64C539A,2021-02-16,18:32:00
SMMNNA60C46H245N,GRNDLD75L03D804W,2021-04-10,04:40:00
MRRTMS79B15C974V,THRCRS72D63M021H,2020-01-20,21:17:00
RMNMRY96C46H022U,BRNLHE55R64C286K,2021-05-29,08:11:00
SHLTRS58D49F815D,LIXJCK86C02L575K,2021-07-05,04:36:00
WHTRSL88M48G273U,BRCMRY59A65H294I,2020-11-03,00:44:00
KTHMRA59R57C816R,YNGNCY92A42L334B,2021-03-18,11:43:00
GNZJMM62R30B198S,FLRCLS87M29I936O,2021-10-24,12:50:00
SKNJPH51S02C500E,SHETMY52C08H406D,2020-04-04,23:58:00
BRKPRC73A50B608C,BRCJHN84D04C780Y,2020-10-26,21:37:00
BRWPLN97H69G189W,LZRLYD51S54E847D,2021-07-24,15:26:00
BRWSPH60M62E554M,BRNLHE55R64C286K,2020-08-01,04:47:00
WLLLLN83R62A857R,KLLLRT86E22I414T,2020-12-25,22:38:00
JCBRCC50A63M420U,SNCRHR70E02I612L,2020-04-13,19:25:00
WLLLLN83R62A857R,CVRFRD95L63B418T,2021-08-02,12:53:00
RGRJLN85P04F599C,GMBDRK56D23E593M,2021-08-01,10:39:00
WLLGDN82T25G459Y,SCHLYD54L59D277S,2020-09-16,10:05:00
BRBJFF97T18A202M,LMRGRG63B15G580A,2020-09-22,15:23:00
SWNMHL73B21F664V,SKNJPH51S02C500E,2020-08-26,23:02:00
RBRBRK59H52F562K,XMEBBR59A42B171A,2021-02-05,07:36:00
GLLJRM87C31G580R,FNKCRL68P25D666Z,2020-09-20,06:11:00
MRCRSO85P65A737K,SPNJRM96H21C062G,2021-06-17,16:32:00
BRDCRO63R66F162H,NGYJDY52E48F320W,2021-01-09,22:18:00
FGRMHL82H18L237F,JHNDBR55P46G123T,2021-03-24,05:47:00
KLLLRT86E22I414T,LPZRMR64L63G153S,2021-02-23,19:38:00
KTHMRA59R57C816R,STLSNL55P30E537Q,2020-05-31,10:34:00
WLLGDN82T25G459Y,PNINAA54T66I796U,2020-03-18,06:37:00
BRKPRC73A50B608C,FREDTH50S54B120C,2021-01-14,08:29:00
JCBRCC50A63M420U,SHLLLL52M71L389G,2021-01-21,07:26:00
LIXJCK86C02L575K,BLNLSI59L44I754K,2020-02-06,06:10:00
DVSBBR79S41M196G,GRFHRT66B27D284O,2021-11-12,12:22:00
BDGTTH02S12H153U,BRKPRC73A50B608C,2021-07-31,15:15:00
THRCRS72D63M021H,DLLDBR88B63D227F,2020-09-10,01:56:00
LLTLND50C14D853V,KNSJNF91H43C691H,2021-07-03,15:23:00
KNGJSS58L01H528F,SNCRHR70E02I612L,2020-07-15,16:17:00
SHLHRD51E19C941J,GBNMTH99A65E012A,2021-10-20,19:52:00
SFSSNT03B58I357V,WHTFDR95T27E759W,2021-10-30,13:12:00
SCHLYD54L59D277S,RBRBRK59H52F562K,2020-09-07,05:47:00
GZMDNN67E54L834Z,MRODRH93M56M384G,2020-06-27,22:30:00
SHLTRS58D49F815D,RSSJPH67E22I457E,2021-06-22,14:16:00
PNINAA54T66I796U,STRLRY69C07E192Q,2020-08-30,23:18:00
RTCJDY92L65D057O,HCKKST50H58L158V,2020-03-30,20:56:00
MYRLNL84M29G823I,GLLJRM87C31G580R,2020-08-27,19:15:00
MNGMVN93E11E576Y,HFNLNC51R06F846Z,2021-09-09,14:36:00
FRSRTI90B64C539A,LZRLYD51S54E847D,2020-08-02,05:34:00
CLMBRN67E26H720B,BNGKMI67E57M079C,2021-02-04,21:39:00
MCNDNY66H20C974L,BRWSPH60M62E554M,2021-07-02,06:51:00
MROJNF62B58D607A,FRNGRD51M07G146L,2020-10-19,19:22:00
DNGJML72P16B589Y,LRNTMR73E61D321M,2021-07-27,17:25:00
SPNJHN87T10F976U,FRSHLN61R41B038O,2020-01-17,20:09:00
MNGMVN93E11E576Y,SKNJPH51S02C500E,2020-10-12,06:31:00
GRCJHN97C02I745A,BGYLSO52A48G663K,2021-04-12,02:28:00
BRBJFF97T18A202M,DLLDBR88B63D227F,2020-03-10,17:46:00
SNCRHR70E02I612L,BRWSPH60M62E554M,2021-07-02,02:23:00
LNRLVN82B12G713N,YNGNCY92A42L334B,2020-09-19,13:05:00
DLLDBR88B63D227F,PRCRTR79L29L270U,2020-07-05,09:15:00
VGEZCK52A22H189U,KNLSNE96A14I319G,2020-12-07,17:54:00
CPRJHN86P01B167P,DVDKHL98S44G111E,2021-03-25,02:52:00
RMNMRY96C46H022U,YRYRLA94L13G204N,2021-05-23,23:17:00
LLTLND50C14D853V,HWKSVN87L31F455R,2020-01-29,14:21:00
SLDHLN85A49F422V,FREDTH50S54B120C,2020-09-03,15:39:00
LPZRMR64L63G153S,MRNJYO89D14B440G,2021-03-08,14:59:00
JPKLRY63B16C633M,MYRLNL84M29G823I,2020-06-06,02:36:00
BRKPRC73A50B608C,MRRCRN86R26M093P,2020-05-23,17:52:00
JHNDBR55P46G123T,BRDCRO63R66F162H,2020-07-03,23:50:00
MWNLCS65P09L625X,HSLLSE93H63M339H,2020-09-20,15:57:00
JPKLRY63B16C633M,PNTJSS83R28A041V,2021-07-28,05:26:00
VLLRRT69R11D041G,BDNMRY91S41H505I,2021-08-25,17:37:00
STLSNL55P30E537Q,VLLRRT69R11D041G,2020-02-01,21:30:00
NVRJPH90S21E904H,CBRRGG92B14A663J,2020-11-12,07:20:00
PNTJSS83R28A041V,MRNJYO89D14B440G,2021-11-14,21:14:00
JMSJHN61L30E689A,LTTNNA72M57A625D,2021-01-25,14:44:00
TRYRRT89S21C194F,BSTGLD89M31M371Q,2021-05-19,07:02:00
LLSVGN67T61D344L,LFFMLE91L09D596Z,2021-10-14,00:56:00
MRNJYO89D14B440G,VGEZCK52A22H189U,2021-05-29,16:23:00
CPRJHN86P01B167P,FRNGRD51M07G146L,2021-04-14,19:34:00
CLYMHL68C61B424F,HDSJHN73B07F256I,2020-09-20,13:44:00
GLLJRM87C31G580R,SPNJRM96H21C062G,2020-10-16,11:43:00
PTRMLS95L01G492T,MRSTMY83B23B686W,2021-08-30,03:55:00
WLLSRL93T52I326Y,SCRFNK98S10L840F,2020-11-28,06:01:00
DVSBBR79S41M196G,HCKKST50H58L158V,2020-12-09,07:38:00
FLDLSU85S24H265W,CBRRGG92B14A663J,2020-12-28,11:50:00
WHTFDR95T27E759W,NCHPGY58M48G421Q,2021-04-22,22:16:00
FRSHLN61R41B038O,THMJTH73T54B844U,2020-08-12,15:06:00
MRCRSO85P65A737K,YRYRLA94L13G204N,2020-11-30,20:36:00
GRFHRT66B27D284O,DCSGRG75B01H258V,2021-11-09,09:14:00
LEEJNA98H48E638A,LCNBBR88P55F817E,2021-05-15,16:09:00
GMBDRK56D23E593M,CVRFRD95L63B418T,2021-05-04,13:15:00
WLLNNA58A42C369H,JHNSCI70R26A087R,2021-06-04,05:48:00
LRNTMR73E61D321M,BLNNDR76D29C072G,2020-02-19,00:34:00
PNTJSS83R28A041V,CHNMNG65R47H002C,2021-05-20,05:44:00
LEEJNA98H48E638A,XMEBBR59A42B171A,2021-09-18,09:18:00
WRRDMA53D08A127Z,BGYLSO52A48G663K,2021-02-17,13:31:00
YNGMTN56H16E666B,CLMDWN76E64L105N,2021-04-04,04:11:00
KNGJSS58L01H528F,NGYJDY52E48F320W,2021-10-02,22:22:00
